review_id,user_stars,user_review_count,user_useful,business_stars,business_review_count,unigram,class
OJyeCIIS1GXix60iTHGtYQ,3.85,115,13,4.0,31,4.8252168068490064,5.0
Lkx3iUgkylonkfhoPOuyjg,3.85,115,13,3.0,215,4.90043392318332,4.0
j1etv_h0M-P7r6Ta65SPtw,3.85,115,13,2.0,18,4.241499426606732,4.0
VTcDCG2gfZJTCnYWIm95fw,3.85,115,13,4.5,147,4.409998138275872,4.0
X1oWs2bjVbvloTlIZPTtWw,3.85,115,13,3.5,148,1.0,3.0
yr_fCV6q8p2ZaPAajfqDXg,3.85,115,13,4.5,247,3.8291263155383892,4.0
fvWCadhldf9bY6UUaqEWZQ,3.85,115,13,3.5,375,2.0000017212605905,1.0
5wbPJ8I6-iOcvHRcejahcw,3.85,115,13,4.5,757,4.9999999999998614,5.0
NLN8_R3ItPa1eNnDLGtufw,3.85,115,13,3.5,522,2.0,1.0
3p18cvH-K0sG7sgqmds_mQ,3.85,115,13,4.0,101,4.9999999990868185,5.0
z1XaJ58plbNeoR2tYAEoRw,3.85,115,13,5.0,14,4.999999965924347,5.0
z18PdexVHUGJLzzkmpx75w,3.85,115,13,3.0,79,1.0,1.0
i0o9O9KaVY8fB9Nq_Vkymw,3.85,115,13,3.5,291,4.999999854493707,4.0
6VR0Rbtc1gTznKSQOUO_-w,3.85,115,13,3.0,157,4.999985463889247,3.0
CggSeCcxbPdyjDGb7XHy1g,3.85,115,13,4.0,184,3.9992698992912157,4.0
D6WNeZNnsVMig0lKyg3BxA,3.85,115,13,4.0,146,3.92565804446103,5.0
xHYYeXqKXZb_SolX0AFk7g,3.85,115,13,3.0,156,4.0010588562491405,4.0
kAcy4_1_FVCaNSwQ4I5rYg,3.85,115,13,4.0,154,3.0001115119872277,4.0
7A3a_KpxO9LMFpT4J3mnVA,3.85,115,13,4.5,5,4.999999761027923,5.0
kcIs2WuX2nz39yw-Ral6kQ,3.85,115,13,3.0,320,3.0000000000000027,4.0
Kf4F96X2EHjPSwEvVh0cAQ,2.94,15,2,1.5,838,5.0,1.0
IdT14NcCbQ01UaRwKrhGZw,2.94,15,2,3.5,727,4.999999818891466,3.0
e6Vu_Ht9wSkZGXUP9f7N4Q,5.0,1,0,4.0,32,4.999999999999695,5.0
VsmqIMtrK24uM0-TyQA-rQ,5.0,1,0,4.5,27,3.000097359936966,5.0
QLiyQEZh-QMAL3FPPkFL-g,4.0,1,0,4.0,140,4.9999921457198315,4.0
iikYTmI6s27qES0genOJfw,2.9,10,9,3.5,605,2.0000000050223288,3.0
g8nzz96FbexcS3rTA24Eeg,2.9,10,9,4.0,3012,3.000000001043676,4.0
tVEcgSjLz542vVFQd1frTA,2.9,10,9,3.5,1061,2.5089522216239892,3.0
-cTs-m1Z9z6YfJoqzmQRtw,1.0,1,2,3.0,24,1.0,1.0
O_2XGnhK7-1wAfVaHAF0xQ,3.49,107,46,4.5,801,5.0,5.0
svc0UTMl2D1wqBSkrjlQjQ,3.49,107,46,3.5,232,3.000000000000477,3.0
nrUXxf1owX9nMyVJPzacRQ,3.49,107,46,4.5,215,1.9999999802234272,3.0
LlgY8EyZZ5WJhMdglSxlMA,3.49,107,46,3.5,389,2.055263905331066,5.0
rp8txsKbIPIioO34LxSl3w,3.49,107,46,4.5,22,4.000000000002053,4.0
4bsXwDqj1pqS5TcWzXJJ2w,3.49,107,46,1.5,188,1.0008775332968551,3.0
R5b7WnrTfV7hTSJeXk7yIA,3.49,107,46,4.5,149,5.0,5.0
bpVDc9J2M9i7GGTfZlFcaw,3.49,107,46,4.5,82,1.0084437905625439,4.0
YMs22GukrkgofrVXC6IerA,3.49,107,46,4.0,456,3.997608330576094,4.0
zgQCLwtZ2a4cxbuQKabv6g,3.49,107,46,4.5,182,4.999999845937041,4.0
Xggf-qRn5e3pSTVRY23i-A,3.49,107,46,4.0,460,4.0000044903967185,5.0
5oa7_X8YLloEttty0ad6hw,3.49,107,46,3.5,70,2.0,2.0
4wE7D-KVeMzO3fltHc2FNQ,3.49,107,46,4.0,386,4.999298476907851,4.0
GMqcS9QdbQSfHP0xPPS4LA,3.49,107,46,4.0,155,2.0000000000001386,1.0
10FhoKUX6zlRTMFYgMhyRg,3.49,107,46,4.0,111,3.000000525164495,1.0
MmTiL4YNafjs9pmcOhXfSA,3.49,107,46,3.0,87,1.0119400909212488,5.0
oCiQ-jN7v4fWQu9zuKdPQQ,3.49,107,46,5.0,53,3.9999152192484777,3.0
lYmDU1dLbRZE8T_DyKNhRg,3.49,107,46,3.0,21,1.9991080421534688,4.0
FzSwTfLRPiGmcdI9Snfq2Q,3.49,107,46,4.5,69,4.586525101452325,3.0
rpWKCTKijq9SQNL3UzO6og,3.49,107,46,4.0,376,3.9999999984888057,3.0
tfAiosDuTqn-g47HNDDVQg,3.49,107,46,4.5,30,5.0,4.0
cToCbeB-4U9_3ZNECQA7QA,3.49,107,46,3.0,21,4.0000000048409525,3.0
_YsVgsAqlpFLLGeQbUevSQ,3.49,107,46,2.5,28,1.0000206050788394,4.0
S2jxEYeCxJdFNjynw2JRfw,3.49,107,46,4.0,176,4.991070875064006,3.0
gZtrjH3WvuqLI8uTvD3Ilg,3.49,107,46,3.0,27,2.999999996692429,4.0
GWW1Rcqorxcf4thmMwdTvQ,3.49,107,46,4.0,125,1.0,5.0
zo0xch8DaSjSdXzrrU2TeQ,3.49,107,46,4.5,46,3.0000000000027036,3.0
e4lGkvGKwzaeDNjgGJSf9A,3.49,107,46,2.5,49,4.092167993435542,3.0
kpAkZk3LHMApezBfWPrwhA,3.49,107,46,4.0,264,4.0000053967380955,4.0
X_j8RCgKl4MsBpR_EabLBA,3.49,107,46,3.5,45,3.000000001876268,4.0
ySj0whFwt__gM6yfrQB9sQ,3.49,107,46,4.0,34,4.244397496918464,4.0
AxA9-UdnOTs0TKdzPvqLDw,3.49,107,46,3.5,1311,4.000000000000022,3.0
nqjjg2V6VXA8KxtsxkENOw,3.49,107,46,4.5,20,3.798330350114662,4.0
a2_Vx-puSMvSboOPimNnUg,3.49,107,46,4.0,403,2.0,2.0
6CdmIGtG7rlO9PZmCIRHuw,3.49,107,46,3.0,60,4.001450769260168,3.0
m7YARwsrv4an0Impfy9FwQ,3.49,107,46,3.0,174,2.0000037576619194,3.0
hL1jIgGSvB5T1SAwPxRfUg,3.49,107,46,4.5,294,0.0,4.0
IBhMPAQ-aeCLIp6-mn18ZQ,3.49,107,46,4.5,275,4.999622352640964,4.0
8KABhQcnRqkCuh45hAeTlw,3.49,107,46,4.0,66,4.0000000000530935,4.0
o_BFf9_cYiYK2uhJWDgdJQ,3.49,107,46,3.5,234,2.0,1.0
VG5JR2MBe8gDFDa3BfmjRw,3.49,107,46,3.5,393,4.000000006191881,3.0
EkBav7nqc5ijKdol4d04Ag,3.49,107,46,3.5,33,4.999999971255684,3.0
SlQ6ulKps7DB7Z7MLeDFfQ,3.49,107,46,3.5,342,3.0,2.0
8f0ZpgEfIy5jn1PXSD23og,3.49,107,46,3.5,361,1.0,5.0
kMcCqyxudp2d2t-LVAtLhQ,3.49,107,46,3.5,190,1.0000001459851524,2.0
N50kBQuZ-bFlEKIaslk8jA,3.49,107,46,3.0,58,3.0,4.0
dAoE6XwcKdtHivUMkRssTQ,3.49,107,46,3.5,7,1.0000000000000002,4.0
VYhs_1WJqZyuNgxwS1HTUQ,3.49,107,46,4.0,41,1.0,1.0
vpRny1oO8W7vFnFIXlywqA,3.49,107,46,3.5,15,2.000035924725031,1.0
3CCXhSWln_Kbj55V1PmbMA,3.49,107,46,3.0,104,1.0000074551943086,4.0
e8kd3wfxBu1CbU1wrmC7iA,3.49,107,46,4.5,45,5.0,5.0
X1hjPed7klC5dDJg-ejbyQ,3.49,107,46,4.5,82,3.0099036494268683,4.0
4Puwvmu1ozhSx1XS7Tez6w,3.49,107,46,3.0,73,4.997441242601321,4.0
Gtg8cofe4nQFYliUQ9YvCQ,3.49,107,46,4.0,342,3.9999995336524465,4.0
Qa0uPcCdnIJFaYXlsbQkDA,3.49,107,46,4.5,15,1.0000000746706073,3.0
FNKLKqez8KWqyWB_WJOjow,3.49,107,46,4.5,152,0.0,5.0
VQEHoaKvtuPwqbUeQXkp5g,3.49,107,46,4.0,46,2.1097126684362757,4.0
aAeylPulnyM12veMZdJ4JA,3.49,107,46,3.5,60,2.0,4.0
i3OUa2nXxvIhrF53b5dsNQ,3.49,107,46,4.5,371,4.0,5.0
jAazNClI6QQUV0it7e-doA,3.49,107,46,4.0,62,1.1352609865327676,3.0
Wu10EoA462sT5NymnvmGOw,3.49,107,46,3.5,6,3.9999999999893636,3.0
-ByVWRubq6sL_C7ljUIqOw,3.49,107,46,4.0,100,2.999999980519099,4.0
9fXqvV5JgoWbjh-lVYtL2A,3.49,107,46,3.5,209,2.0008349159185874,3.0
9Ol28Wm2b9aGNcOTv5uQsg,3.49,107,46,3.5,101,3.9999999999978044,4.0
Lwoa3bnDWWqTO68lF9eXTQ,3.49,107,46,3.5,117,2.00000118249413,4.0
RG701V-tu1rlzR8ijyMbWg,3.49,107,46,3.0,18,4.998871978050363,3.0
C3_FzNzbpYJs_89VCUX84Q,3.49,107,46,3.0,100,4.998954152438657,4.0
jIY_wfe4YcWAG-qyeMAneQ,3.49,107,46,3.5,221,2.9670115745203205,2.0
gsCsRbNWsRro0SwtTJg_5w,3.49,107,46,3.0,60,2.5999843700174035,3.0
ZxE10JdS19RZ7ub2NLcgRQ,3.49,107,46,4.0,164,4.9941473646699635,5.0
9X6RPAI-xy6gOGMymXliPQ,3.49,107,46,4.5,146,4.999999999763928,4.0
labHbEFVHI4f6r7LSdZ3GQ,3.49,107,46,3.0,125,1.9999540660444073,2.0
46r2aftKhdAAsv30YIXVUg,3.49,107,46,3.0,39,4.999266650452959,3.0
9kgp2Cs0ZuuuGNNVFo0xsQ,3.49,107,46,3.5,42,5.0,4.0
vyDmIMNpvizGzln3q331Uw,3.49,107,46,2.0,26,1.0,3.0
YTh84dfomsAg1EgeST74DQ,3.49,107,46,4.0,11,3.99999999957064,3.0
kuwybmQQ284whToCWPxHVA,3.49,107,46,4.5,520,3.000004747059646,3.0
5GGFgU92b7T9HtmaU7CtnA,3.49,107,46,4.5,29,4.999999999996268,4.0
T-WY27hMB6dVuYaZWD6oiQ,3.49,107,46,5.0,220,1.0000000000000013,4.0
FFGuRuknfOmsn-ddcFGQYg,3.49,107,46,3.5,518,1.7397456161448546,1.0
uGKgSIAF-NLDsMJfNqQ6eA,3.0,2,0,4.0,12,2.0,1.0
jycUYd-vXQfa2Ck_rvKdOA,3.0,2,0,4.0,103,2.9999990823147464,5.0
ctJJGnTQY6A-r9l0s3aHtA,5.0,14,25,3.0,589,4.000000000099489,5.0
KLdzaFTgBnzxdJsFrOdviQ,5.0,14,25,2.5,23,4.99999999999757,5.0
jsUU2z1hZULRigeIz74-cQ,5.0,14,25,4.5,16,1.1257631874484475,5.0
aDIDuFy2nA9jdE6X2G52Mg,5.0,14,25,5.0,4,5.0,5.0
Z0GRXvwvoVi9MBlLqqiaeA,5.0,14,25,3.5,128,4.008630920020578,5.0
GEUjIHtNomW3pLw3RvC9aQ,5.0,14,25,5.0,18,3.000000104776102,5.0
N2xThcpPSVM357KCE-bjqg,5.0,14,25,3.0,216,3.999999927674444,5.0
CayNGTzIn0E7lJVeiHoX7w,5.0,14,25,5.0,49,4.99999999820385,5.0
7zQPoBqaa2S6Vwzu4JQYnA,5.0,14,25,4.0,4,1.0,5.0
_Xkh2MFPUWkar259QeC7Hg,5.0,14,25,2.5,17,2.0,5.0
Zctu8Lj3zus7ghHH7yJm5A,3.44,9,3,4.5,1420,1.8942641855917601,5.0
xa24YarDCOsPSElxlRrswg,5.0,1,0,4.5,1222,3.999967214036822,5.0
FsRveK-9nyY-9vzFWiuasw,5.0,1,0,4.0,1064,3.613524677505901,5.0
eEfhFO5fl1g9YApkvSwQbQ,3.42,12,0,4.0,13,4.000035206736061,2.0
giQt2HT9IiGhbJu2Lnseow,3.42,12,0,4.5,9,3.0,5.0
qeyykoEmOuGTXkL6LRJl3g,3.42,12,0,4.5,6,2.000000000000002,5.0
X86cpZC5AcLqO3fJJJXxdQ,3.42,12,0,3.5,3,4.000002462830233,5.0
NdNVeIA3KX7mEz8gm0LVSw,3.42,12,0,5.0,8,4.999999998693842,5.0
ZdFQc0TuAL4kqx_UQowYgA,3.42,12,0,4.0,68,2.0000764071078803,3.0
wgA676wk4JmSsg7Br6YDUQ,3.42,12,0,4.0,80,3.9998587023208088,2.0
ZXQmmEd4ib7JYdveWi5aGw,3.42,12,0,4.0,43,3.000001281702545,4.0
zFSF-_oz8VAYJ473zieTvA,3.42,12,0,3.5,30,1.0000037928555774,2.0
W1HfJa0gLyNYSRJg4JS__A,3.42,12,0,4.0,104,3.7411990937370696,2.0
UDrbQJtE7UEoAwDftXDO_Q,2.73,14,0,3.0,90,1.0,1.0
3Ldwl7Ege0YzpORlUf0aHw,4.0,3,1,5.0,54,3.9997338141194922,5.0
j7dMbHFPZI3tY3I0kN7E5A,3.17,5,2,2.5,188,1.000163644344981,1.0
qs19fFx_IFOZR7-MYju1nw,3.17,5,2,4.0,651,1.127430604702522,1.0
xu7-NUfs09dootfHk2eV3w,3.17,5,2,4.0,671,4.000220228341252,5.0
A2znJVNSLiFu8dWKEeRY9g,3.42,36,0,4.0,298,2.0000829789568884,4.0
XyAEJQqMQh_5HxFQ7N_QVg,3.42,36,0,3.0,16,3.4897777458714216,2.0
npNf-855q4D2aocoEBaX5Q,3.42,36,0,3.5,80,3.000000804266348,5.0
n2P7NzdAy0vShxDg0sIuqg,3.42,36,0,4.0,25,4.9807820824823335,4.0
uMci7I0Fk4NslIX_xIsLGg,3.42,36,0,4.0,1953,4.998478211346495,4.0
Ip7-zMZl1yhr8fYN5_81sg,3.42,36,0,4.0,412,4.242226484032287,4.0
VGbzrRpHdSg8-4tByOiTag,3.42,36,0,2.5,63,2.818747584071711,4.0
2jRBz2kUrGWjPbae9ybVjQ,3.42,36,0,3.5,93,3.0000031075650506,3.0
9S-RuT5mfc0wHPNvws_hDQ,3.42,36,0,4.5,390,2.9999999202172476,3.0
FfxyF-TU39OrlcG16x3WTA,3.42,36,0,3.0,56,2.999999976498269,4.0
yUU7384gcHPAGWu8nL0sFw,3.42,36,0,3.5,30,2.047988498624303,2.0
xWBD0NsUdU_MJS7xy2Le1A,5.0,2,0,3.5,12,4.998637614511744,5.0
c-L4d12AzVfFbGDboJDqXA,5.0,1,0,4.5,267,3.999988724232199,5.0
MBM55sjvlQdrrpYXbUuGag,3.82,957,180,4.5,901,4.999999999853607,5.0
HZwbGZkexcLaf8npafUJyA,3.82,957,180,4.0,250,5.0,3.0
Ket9-_Ct0n1WE25bZKesWA,3.82,957,180,3.5,56,4.999996617564767,3.0
b4OyiqJo966i6D6CEsTNYw,3.82,957,180,4.5,801,4.000036985246386,5.0
UtbvdFRLNRM8XoGDPd6VQg,3.82,957,180,3.5,943,2.000000005943454,3.0
MIhw_fSrmkbNw3qKpIE6Lw,3.82,957,180,2.5,243,3.9999999994630557,3.0
3yg75KDpDv59nga_GGvkBw,3.82,957,180,4.5,383,4.000000000000223,4.0
qtvqTLpdjBUtJsTzBfaAxA,3.82,957,180,3.0,227,3.00003221932257,4.0
f9gR_TCs8dUgXNohTCxotg,3.82,957,180,4.5,352,5.0,4.0
Utfi8EbsXe7Sp-7B1jMuag,3.82,957,180,4.0,94,3.0,4.0
lz0Ez3DrwCp82PnUPbsDyA,3.82,957,180,4.0,426,5.0,4.0
QryJdv7qnGqjVPlwa6ZEvQ,3.82,957,180,4.0,376,4.999998146627557,4.0
VEsKTgGHijsUf8oR-RV2iA,3.82,957,180,3.0,452,3.0,3.0
fpjeup4GZFUJcWmQbeVo6Q,3.82,957,180,4.0,524,3.0000000003142997,4.0
-x-nGlrZ8D_B6q7SrI3AVg,3.82,957,180,4.0,92,4.99954920270207,2.0
4R1WxE5t9B-uzVzB3zx5KQ,3.82,957,180,4.0,416,2.999964025405172,4.0
IA3jshBinvRueosxOGTOLw,3.82,957,180,3.5,64,2.9830281853896143,4.0
T9Wsffgrov31ebQtwvrfQg,3.82,957,180,3.5,50,2.3254156341009367,4.0
X31y5yfZ1EwCDti5H6cFCg,3.82,957,180,3.0,45,4.000000000901045,3.0
DkWPyBFGDyo4h6Q7clU8vw,3.82,957,180,4.5,428,3.000017830211066,4.0
wiJUvUhhWGm8jtW9kMMpRw,3.82,957,180,4.0,329,5.0,4.0
xug71V-7tWE-Q_Jrvn_Qug,3.82,957,180,4.5,775,3.3373697323816813,3.0
mQyjFWrrjC4ic2zpdiVi1Q,3.82,957,180,3.0,914,3.999988568735388,2.0
c5-kQxXF-gTPDkOp3d2_7Q,3.82,957,180,3.5,866,4.999998385577008,5.0
Ffaf_OhD853Daew6nEaS2A,3.82,957,180,3.5,239,3.2425099679420453,4.0
83jlWydmWBntvk1RTt5l5w,3.82,957,180,3.0,7,3.0000000000776517,4.0
Elk4GJX1CW8WXbojIbWy1Q,3.82,957,180,4.5,26,1.0000000000006597,5.0
6hPi_af40ctwv64tiw5l_g,3.82,957,180,4.0,38,4.999996937029684,3.0
FII_vSUKOwAOSnYMBpmqtA,3.82,957,180,4.0,410,3.0,2.0
UjJGy1tegCy-e7mjdvv8kw,3.82,957,180,4.0,649,3.0000000000166693,3.0
8c0-SX349mW7P49jIDB17A,3.82,957,180,4.0,1747,5.0,4.0
iWlq-Xy0IkRmzMRohiOElg,3.82,957,180,3.0,490,2.000000001756162,5.0
T-aMB53q5Mwl8YUgYcCqwQ,3.82,957,180,2.5,56,3.5000245308522677,4.0
Y0ncNbC1wxfIWF_kQrVwnA,3.82,957,180,4.0,706,3.1120384913422012,2.0
jRHGiT34jXgsJLutHyQFFQ,3.82,957,180,3.5,22,2.0085923977910976,3.0
e8btHVuljoPqE0_90nCKDA,3.82,957,180,4.5,580,4.363759057501115,5.0
0W58Gk43Cvm2jA0L2Wciww,3.82,957,180,3.0,54,4.999997485361545,4.0
oD7hq2pLjXF-7jfXdBiliw,3.82,957,180,4.0,467,4.9999999999988,4.0
fmeUOLtIf2RP1mLSO9Jf2A,3.82,957,180,3.5,35,3.0,4.0
N4aOvwSdigNP545jABsQNQ,3.82,957,180,3.5,88,2.001101124819359,4.0
7fP3Z049glZC64NOtrEwjg,3.82,957,180,3.5,614,3.0,3.0
Sftlnjd3G0PoiM5cRgWvDg,3.82,957,180,3.5,159,3.0000001333663673,3.0
osMFSx1hXJOj3-eGF9kQvw,3.82,957,180,3.5,258,3.0,3.0
7eDRgcliIujphrgnbSm0jQ,3.82,957,180,4.0,813,5.0,4.0
QhY29zNOOkmysLGRPaAS3w,3.82,957,180,4.0,1520,2.9999999959620536,4.0
TdS30oXhthKMna43qJ6_MQ,3.82,957,180,4.0,48,3.0000000000003157,5.0
7X7L2QcjtJ_zdWwDC-Atvw,3.82,957,180,4.0,639,3.0,3.0
-SHiKWjZ7ErtW8_hE8oa5A,3.82,957,180,4.5,2360,5.0,5.0
ub96FOFGl4X4dJXRDT-upA,3.82,957,180,3.5,222,3.000000000010968,4.0
GitkQlz67MBBkhC_pxW4cw,3.82,957,180,4.0,437,2.0000000615950837,3.0
aqT3zgaHx9p-OhCc1GtvuQ,3.82,957,180,3.5,605,3.0134771407789307,4.0
QTBPAPB3BxafZMmr-6bq0Q,3.82,957,180,3.5,153,2.999871187515379,3.0
3OcH9dJuOcTcqgjXFFKcbQ,3.82,957,180,4.0,1463,2.0002033823256693,3.0
Mm7JMvkDLY83FL0uIzr36Q,3.82,957,180,1.5,31,2.9986268503593037,2.0
XbRjdNovYrZEnAZO9T9log,3.82,957,180,4.0,2549,3.0,3.0
qA1HIE1Wpn9BtinvAvDq5A,3.82,957,180,3.0,273,3.147403154951709,5.0
kmv16S1imqJXTHxvA_lZmA,3.82,957,180,4.5,10,1.713169268469221,5.0
hamoNV8nosXWeJoUEm5lzQ,3.82,957,180,4.0,1171,5.0,5.0
7khaiuvhsStPbnXvoXtsHw,3.82,957,180,4.0,277,3.0,3.0
EnctCvkK0pKW5MmLeJe_Sw,3.82,957,180,4.0,180,4.999999999150284,3.0
kDZU9oKMUc7RB82hGf-vrQ,3.82,957,180,3.5,102,3.040219612557797,4.0
rPcxIArXDa9C5f7UegdtIg,3.82,957,180,4.0,931,2.0307959267792937,4.0
PUZXMVantCLV8ya8q62dBg,3.82,957,180,4.5,186,3.0000000000001665,4.0
1XUqbDv62XLce23LaPfI-w,3.82,957,180,4.0,51,3.0054188669350923,5.0
2Rh-etbDuayq3l5Xsy-l0Q,3.82,957,180,4.0,1048,0.0,4.0
NR16nCC2w1OCrePd8LfCNQ,3.82,957,180,3.0,180,3.0,2.0
9E-8tzBUNZ8ktd2G7AwxvA,3.82,957,180,3.5,62,4.0,2.0
DssLJNWvcolCiBWLNWwrlw,3.82,957,180,4.0,1628,3.1412858021674315,4.0
XdBTsQDWv_l8cAIbiDQRfg,3.82,957,180,3.5,17,1.0000000000279652,5.0
N1R2Q0UOrVNZCUnhbhbblA,3.82,957,180,4.0,87,2.0,4.0
H-JUobCInRjc2yfGkjcy0w,3.82,957,180,4.0,1432,5.0,5.0
l-ezYsb1jmZNcRL6tSH5Wg,3.82,957,180,3.5,401,1.0,5.0
QX-0REYzWZUiRMRXvW9gMQ,3.82,957,180,4.0,705,4.508455046101613,3.0
KurWnDvfmq_pP_5h33dLuw,3.82,957,180,3.0,2393,0.0,3.0
dI8KbUKytDfI2VobV3AHGQ,3.82,957,180,4.5,686,5.0,4.0
5Ryg6GA9kGX1LVuRflXwgg,3.82,957,180,3.5,362,2.0,3.0
4Ut1w6OnDccoVrYcLnP0vw,3.82,957,180,4.0,483,2.0000022730171545,5.0
jzqtQcVkjWI7LaIFmMsfKA,3.82,957,180,4.0,173,3.000000000000014,4.0
zCC1aPKOnWnjvg7Jng4XhA,3.82,957,180,4.0,85,3.03283227011213,5.0
CvDt7sBNdVJpFWRsFS9oHQ,3.82,957,180,4.0,199,3.000965931433549,4.0
egbPB_yHCYi6mMUDhE2k5A,3.82,957,180,4.0,284,5.0,3.0
cfmmI1RI_5kh598G11oysQ,3.82,957,180,4.5,134,4.999999998077099,4.0
ftD_4y4J4Lz7e52lfZ4bEQ,3.82,957,180,4.5,1249,4.4052993995697305,4.0
DjtBUAp3JfJiFBtU9Occ7A,3.82,957,180,4.0,227,3.0,4.0
ypYnCoFyNvAhyLo8HFhYnQ,3.82,957,180,3.5,189,3.0000000013041923,4.0
vDuaPl65cjQTPod7PnVcWA,3.82,957,180,4.0,1184,3.00000000588257,3.0
qoiJeo0JJ8nvdqx8HtuWIA,3.82,957,180,4.0,400,5.0,4.0
MBjpHPv5AkP9uqOQ1V0Bxg,3.82,957,180,4.0,136,3.0000024386503426,4.0
cCn4DahW9sGHqnFGm5m6yQ,3.82,957,180,4.0,388,3.000001448623331,4.0
n4DpiHBtrOB9xLE1w5oSLQ,3.82,957,180,3.5,90,3.0,4.0
Ar_cMX29ZhUNPKsyhElr-g,3.82,957,180,3.5,413,3.0,3.0
6YYYoUw-qz0kJifzyoLwZA,3.82,957,180,3.5,547,3.0,4.0
Fg2eZa7VZ8Up4wbwgrjISw,3.82,957,180,4.0,890,5.0,4.0
AssTJEBEMIxS-hqgEhe47A,3.82,957,180,4.5,513,3.000000000000137,4.0
nw6Jhk7g8yCZTF-TZNNDDw,3.82,957,180,3.5,2502,3.0,4.0
oxpFZic91G50EkV7Q3wuRg,3.82,957,180,4.0,219,2.1422620785432693,5.0
xIXiXNSlCV-f9hDOq6kXBQ,3.82,957,180,4.0,317,3.0001321789745448,3.0
GHXe72tgQKPn1bmbosmC9A,3.82,957,180,3.0,317,2.0,4.0
5Hnh_XCIYeTttxwtoZ6X_Q,3.82,957,180,3.5,581,3.0000000156924314,3.0
knq02VID4J2ZDkSCbdKKsA,3.82,957,180,3.5,112,4.344587885366172,4.0
ORLEaDESAXztvS5yYYW0oQ,3.82,957,180,4.0,2441,3.002743640952469,4.0
MDfSkplBfsh3hWjLeZsj-A,3.82,957,180,4.0,45,3.000007862655691,4.0
Oq5my01nalyW72om_WqTQw,3.82,957,180,3.5,611,3.0,3.0
5CprIdzXkbWGGKNpl8MWSw,3.82,957,180,3.5,1280,5.0,5.0
11YE0rDmdZyhDgJRdtyLrA,3.82,957,180,4.0,2091,5.0,4.0
X2dHuikX8ga0WC-y7kdLww,3.82,957,180,4.5,63,4.999999999998388,4.0
fbpkgoEgTmR_wEhInQy21A,3.82,957,180,4.5,2320,5.0,5.0
YwMjIdnFhEfPNfwFhA8hzg,3.82,957,180,4.0,510,3.0,5.0
4EipxRKIlTN97NRXjsP97w,3.82,957,180,4.5,907,3.0,4.0
zRrUsGaPt3yGBHQp_uWASQ,3.82,957,180,3.0,4,1.0000000037268484,4.0
YPpOCN0s7QZQr-NBQd9ZFw,3.82,957,180,4.0,401,3.0000000000870495,4.0
kJn02sUQBmKYyt93T08qgg,3.82,957,180,4.0,584,4.99999813235947,4.0
nwKIKXTshCOgUgzFNcuGGg,3.82,957,180,3.5,144,2.0012455735173345,2.0
A21fnJQxSEOUOGERI_wXAg,3.82,957,180,4.0,2490,4.999999999999999,4.0
bh9QkceADv75SMLNIKaF5Q,3.82,957,180,4.0,225,5.0,4.0
m6sDRGSgiuGXUG_6JkZSsw,3.82,957,180,3.0,23,4.999997151202219,4.0
OAh-y8aEbbU1ZZTjohZ3Hg,3.82,957,180,4.0,1941,2.9999999705232825,4.0
ywnNQwHa6ZKIOPZebXtuRA,3.82,957,180,3.5,386,3.000000000000045,4.0
DWJ79XFm0_Nk1CodFo8Bsg,3.82,957,180,3.5,614,4.002544130518162,4.0
ClW7YK22WwVuJQhIDMU7UA,3.82,957,180,4.0,616,4.999998909384132,4.0
ACBHoF7UTP4IFj3Yb86F7A,3.82,957,180,4.0,138,3.0010037406815306,5.0
m8Ny21KZJ0rPKi9I4Wke9Q,3.82,957,180,4.0,1057,3.0000000000000107,4.0
-IVtTs0S8vpp3wRuFsEfAA,3.82,957,180,3.5,328,0.0,4.0
1CCUIqrPQR3VfGvPurEtoQ,3.82,957,180,4.0,327,3.0,4.0
kjl3CYzKZJhxKED_Q-VyOg,3.82,957,180,3.5,190,4.997049644142147,4.0
g1dmN8TuQNXrCrnfGey_Hg,3.82,957,180,4.5,66,5.0,5.0
nlZ-Kk40ILSaYfm1EJ5viw,3.82,957,180,4.0,155,4.9999999999364775,3.0
0PajUdLzIzBdSCkHZK4Scw,3.82,957,180,2.0,35,3.0013180974080567,2.0
CtIfxpqXyk-RbrqTPCZTCQ,3.82,957,180,4.5,4869,3.8140934844777443,4.0
fECnxfascrL0Ztz8rW7H6A,3.82,957,180,3.5,31,4.9999980010900185,3.0
TYalF6Tu2zV8LHDZKBMCjQ,3.82,957,180,2.5,190,3.0,3.0
B3a27CGZQslnT2CoVRzvEg,3.82,957,180,4.0,111,4.0,5.0
IthmwhaBWf7I2QpxIecMkQ,3.82,957,180,4.0,485,5.0,4.0
8WZRDp8qDxQ78MC5WMvArQ,3.82,957,180,4.0,117,3.0,3.0
39fFtFWHmnLCTRf4WCDdZg,3.82,957,180,3.0,58,3.0000000000000004,3.0
Hv_imQtzTiXynJQGrYhRGQ,3.82,957,180,3.5,15,4.986006408133163,3.0
MadrOCROEENqGRFBCbuH5Q,3.82,957,180,4.0,772,5.0,5.0
XeFgU7JPyfMnNEOOyn_Mlg,3.82,957,180,4.0,1255,5.0,4.0
zJ7TLLTthCmQwL_3xIWqmA,3.82,957,180,4.5,840,3.9999999999999467,4.0
HABPjrZg01roXPsNzmvkbQ,3.82,957,180,4.0,218,3.0,4.0
-2YmZ3pMnOb4gu85eMs3rQ,3.82,957,180,3.5,60,3.0000000000038023,2.0
