review_id,user_stars,user_review_count,user_useful,business_stars,business_review_count,unigram,class
bVpdx52ipHYimvw0bSdrnA,4.0,37,0,4.5,24,2.9230331084067442,4.0
zV2vjXnJOOYCp_roEX7goQ,4.0,37,0,3.0,42,2.0,2.0
7DzfrwNwXmbS6OhYxPKfHQ,4.0,37,0,3.5,35,2.2121273503736143,4.0
EzQtlitVk6JecqdLas7zDA,4.0,37,0,3.0,115,1.999996390842237,2.0
Gjgttdm4DjIKyvKCvdB2Qw,4.0,37,0,4.0,632,2.9981261210043066,5.0
x5BiENClkiAnrXP3xag1vQ,4.0,37,0,4.0,49,2.0189649857151353,5.0
dSk88FY-3fZVG2vq2zo2-w,4.0,37,0,3.5,46,2.9465740602319124,4.0
4NaveCS9fOvuYAtpG1CKlA,4.0,37,0,3.0,71,1.6752353388071861,4.0
T58K1geFWqvQd7mwFto-EA,4.0,37,0,3.0,137,3.991350835310063,4.0
rpga4gmj54iu0tSIlGN2UA,4.0,37,0,4.5,677,0.0,5.0
orQS1iNPsjGaS2gf5GDGQQ,4.0,37,0,4.5,100,3.418124097211426,5.0
Eq7yJfCJLhMWwSPbEwVYUw,4.0,37,0,4.5,50,3.963760554430937,5.0
WG4MSDLuIk8RpcIxt_yTHg,4.0,37,0,2.5,9,1.0,1.0
41000RmQgjd4cJjCaWnkNw,4.0,37,0,4.5,514,3.010857221615363,5.0
3fy72aGoJ9cU4oIStNfnYw,4.0,37,0,4.5,364,2.972855765819752,5.0
Tkl3S97StOX-OjRtgTBcQw,4.0,37,0,3.5,122,2.999880845428555,3.0
X0WPV5g5biv8DJRCOWyvcw,4.0,37,0,3.0,83,2.0118988497639574,2.0
hlQZMoHwooPhrrGHyopGpg,4.0,37,0,4.5,125,2.9707337316163502,5.0
hhu7i2Rf_WwJjQb2gaSrZQ,4.0,37,0,4.5,117,3.315783527151585,5.0
arx12ta8cGVMcMylHvmVsg,4.0,37,0,4.5,89,2.7813875079714405,5.0
3JPK0_Lo0JxktjAikWSOrg,4.0,37,0,4.0,379,2.0484126523168653,5.0
3UMbSr-DGFnpoTliDQnj1w,4.0,37,0,2.5,51,1.9999999083991753,2.0
kJtETBVT-_9k53XXGLrsrQ,4.0,37,0,4.0,110,2.000718213915968,2.0
08oXGL9veAz3vIewDedLTA,4.0,37,0,3.5,71,2.0000000000001714,2.0
6kTQWq334VyT2ck1fUntIg,3.0,5,0,3.5,749,3.972155280801067,5.0
VIg403JYzTwNyZh1uT-jgA,3.0,5,0,4.0,1659,2.000001540773032,2.0
BJrO2T2NnRYb-d83RKsx7g,3.0,5,0,4.0,679,1.5898148191038528,1.0
EmbORcTKUicuGSKvY4otCg,3.0,5,0,4.0,210,1.3301853831216306,1.0
HTdyUJJ4n5LT0r9KfGM4Ew,3.0,5,0,4.0,573,2.4074469674545185,5.0
_PmUMA3_RGeBVMy8l3zkYw,3.0,1,0,4.0,204,2.7003970126593337,3.0
kC5jYJfpmXTGdHeorR_vlQ,3.67,3,0,2.5,109,1.0000000000153866,1.0
pD8D1SIL5gZhTEWi0robdg,3.67,3,0,4.5,75,1.9673237699780537,5.0
52Xx76gJ3Sxr4R3MNBQN1Q,3.5,15,8,3.0,13,1.0000842679075337,2.0
yO_oKYZ55GzNzPCv8Zw7Zg,3.5,15,8,3.0,162,1.000000000007625,1.0
bWllWTK9Yo320vdKZYvtFA,3.5,15,8,2.5,35,2.9999090833030904,3.0
55kcKelE5DqKA_v27VkHiA,3.5,15,8,2.5,50,1.0397473818110428,3.0
HPY6XY7jlwBHgXydEpYkcQ,3.5,15,8,2.0,12,1.9860124654156759,5.0
KtXJ9siRy5aDqwU9wPAsBQ,3.5,15,8,4.0,11,2.984327448222646,5.0
la3RqrYDnqKiYezVzI4drw,3.5,15,8,4.0,178,2.629156074394937,5.0
kNC8vGgAI6zID6MejRJdRQ,3.5,15,8,4.0,19,4.708136417955914,5.0
vNS3lAhkO8D3kkC72D6xdQ,3.5,15,8,2.5,5,1.0,1.0
zXcbNJV55URNAxfjchlzpg,3.5,15,8,3.5,20,2.400803657649776,5.0
P71E5JVHDkxBOdOWI_z7XA,3.5,15,8,3.0,6,0.0,1.0
PCoJfnLE5jt2styVGKCEKA,3.5,15,8,3.0,13,2.0066611248385207,2.0
dCgW_w7iHeICBxK5J5z9tA,5.0,2,0,5.0,180,4.362275342292949,5.0
eoyL5_NqAMHWs6uGYUdksg,5.0,1,0,4.0,16,3.9681206098009816,5.0
apMaImesCb2vCaJDzJZY8g,4.64,23,1,3.0,356,1.0000000000883003,1.0
Idf75zSpUGCSJxJcvwNnuA,4.64,23,1,4.0,486,3.968416661610483,5.0
5bjxmwku7TH02JJFisc6iA,3.0,7,0,4.0,123,4.129764351960073,5.0
oZ9ZuXSQUekVr6iZjvw3Eg,3.0,7,0,3.0,165,2.000001941553984,2.0
b7KDbFIV3G6gUWGmWJgazw,3.0,7,0,3.5,176,4.314934361996967,5.0
_Shfzi40qZZ_7x8CCEainA,3.0,7,0,3.5,22,1.6868426069002187,1.0
AV9AMz7CoAQb6ch2ZCt_gA,3.9,20,0,4.0,77,3.2226409700532943,5.0
nvYeWoE9ThNSFdG631G9RA,3.46,10,2,3.5,131,0.0,1.0
JtKIZbxhDL2rrmu9rU_aig,3.46,10,2,4.0,12,1.0037272447008305,4.0
WLIyDtXhBr1F51ixAKUhDg,3.46,10,2,4.0,4,2.0,2.0
3-FFgn_V1xLRqQ6YnQ2eZQ,3.46,10,2,3.0,50,2.0000315638058885,2.0
CcUZjPe6z3Cm0tZ9zrYtNw,3.46,10,2,4.0,24,3.826602642737351,4.0
FHVLy0BGGs41i-RP8bvRnQ,3.46,10,2,3.0,28,1.0000000000000004,1.0
V-tCDgufNus4qS195rXLGw,3.46,10,2,4.0,29,4.079989518163404,5.0
EG1lnEX3PS_NewuYgzZ9RQ,3.46,10,2,2.0,22,2.86102629815938,4.0
m_LGb1b7z8JTezyR045oAQ,1.0,1,0,3.5,80,1.0000000000000042,1.0
1901T80wT6SAxLa_Tj6vvA,5.0,2,0,4.5,3262,3.7818197602723314,5.0
q4h4Q8fCmFEsROmOlLfa_w,5.0,2,0,4.0,168,4.506198939333346,5.0
bYLRxoognO5pw8aMCacwww,5.0,1,0,5.0,138,4.999789304777479,5.0
lAw7U6bWiLVGW6QL2pfvGA,4.0,3,1,3.0,11,2.1496088796712263,5.0
JZu2eXH04ZpxI8BktB_Ecw,4.0,3,1,4.5,91,1.9328578772862166,2.0
sBQRulGf3sMXLEWHz1EkFQ,4.0,3,1,4.0,85,2.455655968641823,5.0
t56Uaf9bI9FQP2T6rC9fAA,4.09,22,2,4.0,168,3.7330418835138213,4.0
Jo9_DlIPJCOdz3dHCgIwfg,4.09,22,2,4.0,1526,3.656449224520785,4.0
wwz--bJak7c9bMJSDwJkhQ,4.09,22,2,5.0,16,4.997994231700153,5.0
YwnpRM1D1RGtTypEO6aM4A,4.09,22,2,4.0,331,3.007919425063172,3.0
Daro2PlrEzNyXjZfrCaIDQ,4.09,22,2,5.0,11,2.659148486292427,5.0
YjwKJVebZMbXUQulvDcFKw,5.0,2,0,3.5,63,2.4298470909467125,5.0
70fbI2dezC1AfdYlUlo3Sg,5.0,2,0,3.0,19,4.999786223637285,5.0
cNiXUUB9SifAkk1rk8wAgg,3.5,12,0,4.0,11,1.0000000003902636,1.0
71c15tsEwL-BTRxsrevQEw,5.0,1,0,5.0,100,4.988455758483443,5.0
gwF_GdU-AvWZp1Bbynmhgw,2.78,9,7,4.0,4774,1.9999834773374414,2.0
5FC1_8M9Ck1l7z2_Bnsx0w,1.0,2,0,2.5,87,1.1643786004152843,1.0
MDfAWR2qrqUyV03WxWF18g,1.0,2,0,2.0,4,1.0000009615881056,1.0
ApUw-4QzzZJ3KGxjthyKCw,3.0,3,3,5.0,4,1.000772883837918,5.0
7vIExzP2KrWm5nISRK6qvQ,3.0,3,3,3.5,22,1.0006939635245766,1.0
UY_-JvbRMtSj90W1KcmNfQ,5.0,2,0,4.0,86,1.0000000000003488,5.0
463kBmPZzt3xyTUSbNQU-A,1.0,4,0,3.5,26,2.3653465208633926,1.0
bVD8TecqVouGXCr2DyhpWw,4.43,13,2,2.5,49,1.0,1.0
TccjAorLBR_8RNB_-ypsRQ,4.43,13,2,4.0,64,1.441056792208172,5.0
372HVsiSkyXqmn4aXto2zQ,4.43,13,2,3.5,150,3.428758422643047,5.0
lEsI2owKsEIJk22Zhv8WDw,4.43,13,2,4.0,67,2.741084821402683,5.0
jCbwww5SKDgcungyGJq4Fg,4.43,13,2,5.0,38,1.0000032431195254,5.0
g8BETwny0gZcyI-oQnZYiw,4.43,13,2,3.0,62,3.7541315500151837,5.0
tu_fXb0Vk4BuUNgmxB1fJA,3.76,212,1392,4.0,303,3.2909835307886794,4.0
WB8kHizPdRJf2ajLPidvPg,3.76,212,1392,4.0,459,3.0000000000000058,3.0
sWFpBDjdx6yN6pED_LssSw,3.76,212,1392,3.5,50,2.0000000352984872,2.0
U1Iw6Skvc-p5q0ZPx8XLeA,3.76,212,1392,4.5,1054,3.99999292296022,4.0
qQCTfIayzhpWPx-sEzyz7g,3.76,212,1392,2.5,35,2.0000001422433695,2.0
-mvxrBve1Lfk8jxn6NTxfQ,3.76,212,1392,3.0,81,2.9792256460928597,3.0
WAj1V_brigaeFSnDu2VqgQ,3.76,212,1392,3.0,30,3.0000000000001146,3.0
1u7cv2kqg-kCn7WDsj0O9g,3.76,212,1392,4.0,423,1.158850158957911,4.0
f4PvspJml3t7iVWWUlGKSA,3.76,212,1392,4.0,803,2.999999999981573,3.0
hHG-QkWq6tlmo-Kop4L84A,3.76,212,1392,2.5,130,1.0019266391483423,1.0
w9J-1AyMMOWlUjFO0Zac8w,3.76,212,1392,2.5,11,0.0,2.0
Y38JpkKzakBQBKQZ92QAGw,3.76,212,1392,4.0,460,3.0000213262340867,3.0
Bvic8lRA3C-oJ-45gfFE5g,3.76,212,1392,4.0,451,3.9999999411749974,4.0
U5NIcykrqTAHefURUF6N9w,3.76,212,1392,4.5,1924,2.999982909851367,5.0
ywZSqMCYzqwxKqbMMrHXfQ,3.76,212,1392,4.0,405,3.9998215625118942,4.0
mWW93LLv5e18Bfz0jGf7Sw,3.76,212,1392,3.5,86,3.000000000026276,3.0
gcL1YmWF9OWGpM66q9dQhA,3.76,212,1392,3.5,117,2.999978183831783,5.0
06lVURHt9fkes3Jef3huZg,3.76,212,1392,4.0,74,3.999614339963951,4.0
SqvOidfMmooDeWlUP8IS2Q,3.76,212,1392,4.5,37,3.1955568369984544,5.0
NKvm_zHiOdPrrjZGg2w8Iw,3.76,212,1392,4.0,1132,2.999999999999673,3.0
fkwPAIVVY4iFseTt1DVFYw,3.76,212,1392,4.0,1111,3.7908217866082157,5.0
I5g6U9wXNKUzc-wVTK9G4w,3.76,212,1392,5.0,352,4.999532823985818,5.0
JKUtJgA__PoVT6Spz0x7Xw,3.76,212,1392,4.0,1355,3.7627576396830262,5.0
Qc-vu1uocvg-xqW5wKerbw,3.76,212,1392,4.5,2320,2.0010290492496763,5.0
FsMruYCXGKC61iD5XYWoXg,3.76,212,1392,3.5,75,3.4188016482135364,5.0
XlxNmRms9xN_2EHunRdaTg,3.76,212,1392,3.5,227,3.535066684693623,4.0
EkMW0cmIuDSDci_9kIMq8Q,3.76,212,1392,4.0,575,3.9576342224546117,4.0
BFrzi9xo39CXTFysEEo_dw,3.76,212,1392,4.0,23,3.0000000000000004,3.0
CV3IffUK0hZw9v2vTM_5UQ,3.76,212,1392,2.0,24,1.0000061547145678,1.0
QA7ahWYcZgXiGAWvyftLAA,3.76,212,1392,4.0,692,3.4672070748940054,5.0
CjaYldc02_IMWhsRyl70bA,3.76,212,1392,3.5,189,3.999994789498036,4.0
OL16mPlSquM4CUhdSkfsqw,3.76,212,1392,4.5,211,3.9847533917648827,5.0
66e8xcll_karLr86AUbc0g,3.76,212,1392,4.0,176,3.9702344170895993,4.0
90ep8WlmxauC03faQ_VhSQ,3.76,212,1392,4.0,306,4.049521053352737,5.0
haP0GSlq2rycqQiZraWjyA,3.76,212,1392,3.0,32,2.9999965327914886,3.0
XzIX9U7jhfedt1lEoEzbvw,3.76,212,1392,3.5,11,0.0,5.0
5fT9jqrNBeT-6aps57YSEg,3.76,212,1392,4.5,161,3.422775422945104,5.0
t6GLoCcQI3R4Z7JheYxs4A,3.76,212,1392,4.5,711,1.99980719903778,5.0
vmKs6fdcK8SMeF1HJDHcxg,3.76,212,1392,3.5,364,3.0000000143101313,3.0
t-kizIMCJGl_lUKTtfjClQ,3.76,212,1392,4.0,805,2.9999999999981855,3.0
NDpzaUmAAhqBX03IG5DP-A,3.76,212,1392,4.0,136,3.1537548717948263,4.0
tpt08mRGUbeuJyqlSw-k6w,3.76,212,1392,4.5,304,3.9816674030087986,4.0
jDc3NAQ2UXej_rX1ON64Pg,3.76,212,1392,1.5,96,2.0007638327697594,2.0
RK-FwhRdRuBFSmVRvC1RJA,3.76,212,1392,4.0,710,3.965202215140316,4.0
L2SUzL7Eg7WJCfucttHqlw,3.76,212,1392,4.0,5,3.9999967959941967,4.0
k_1OqfBhajW3g5kKOe2XAQ,3.76,212,1392,2.5,156,1.0000001216638732,1.0
VktysWsKBaOv7lpUrw4yhg,3.76,212,1392,4.5,125,3.8870642521995062,4.0
R7KmVpTfduLm33bohlCAiA,3.76,212,1392,3.5,569,3.0000000000617733,3.0
sNiiNrPuPomkIwFj4rJnKg,3.76,212,1392,3.5,179,2.99998289629951,3.0
XS3wuIGxFvNdLxpjrkKEeA,3.76,212,1392,4.0,220,3.0230272865459664,4.0
xyFmiSIIwsKMjDc09aToUg,3.76,212,1392,3.5,400,2.9999998449215037,3.0
tRPWn2dTunMkypsEqdF73g,3.76,212,1392,4.5,1420,3.008843883017104,5.0
iyfKkQ5Nk8EFdCPlfyJRow,3.76,212,1392,3.0,3,3.987323639906855,4.0
PfSF5fUo9eLGZh5B4QacEQ,3.76,212,1392,3.5,82,2.0000280328404507,2.0
f1ejFT_p1JzcKzb6UXZHqg,3.76,212,1392,4.5,55,3.9996681762277766,4.0
5ehscor9rRr5EmFBMW-OdA,3.76,212,1392,3.5,983,3.999874995163171,4.0
6ixSZAHeUQmvHTmMKFSJug,3.76,212,1392,3.5,210,3.00000001071456,3.0
ksfRr40DS4PPy5RZiXdrzw,3.76,212,1392,4.5,469,3.763912560754462,5.0
CA9PP7o2QtipcM-MKwWwTg,3.76,212,1392,3.5,75,4.999999970994594,5.0
IVdjF4Tr1Qm1W-eQfb05Og,3.76,212,1392,2.0,32,1.001141488581334,3.0
PW476ZCQ8kn-qFN2Uk8jtg,2.0,4,1,3.5,198,3.436763871306965,5.0
WybBQcQuLQnFlFV6IUKgfQ,2.0,4,1,3.0,54,1.000000600004587,1.0
lbZGsVNCFK0PF_jWHbRHWw,5.0,1,0,5.0,3,1.1025437355513608,5.0
axothJESy_oIo1hLifoKOw,5.0,1,0,4.0,727,3.738003129832479,5.0
KLuHKR3411jys8qiEMxydA,3.67,3,1,5.0,123,4.932582251205414,5.0
LLXPMcaGoXgqM6ineMeS2Q,4.13,8,2,4.0,226,0.0,3.0
ZmDV4me9xDABYz4LBVr3jQ,4.13,8,2,2.5,32,2.0770533837954526,3.0
KjGyoLsH0FmXc7l7UB53Uw,4.13,8,2,4.0,3065,2.2320634527056202,3.0
lMObzWoVkY78lcavhS0uXw,4.13,8,2,4.0,57,1.0002613634921442,5.0
SXoT7mp1_URjjp2L6BkVhQ,4.13,8,2,4.5,176,2.178914403372439,4.0
LnO0Ah6Nqp2Nz0bMT64vrQ,4.13,8,2,4.5,737,3.1518603113430035,5.0
R0BqLjHyJHsy949M6KfnfA,4.13,8,2,3.5,59,2.275513002081563,5.0
ADQJHNcFQ7RwpQHCYZzSkA,5.0,2,0,5.0,6,4.999181397233475,5.0
714LvEo6aSG6QmlAlLokIQ,5.0,2,0,5.0,35,3.6528652983574097,5.0
L66yuvXR0Rb3obcC7tgyxQ,3.83,29,0,3.0,33,2.6663413638695257,4.0
kk3orJgoFQ9zLzK11NBYBg,3.83,29,0,3.5,853,2.395878866656611,4.0
0SvNyD_C3BT2h3XN1ywi0Q,4.0,1,0,4.0,379,3.642085797424477,4.0
TtB5u31tM_w7YpmirdL8aA,3.76,21,4,4.0,393,2.606481960444566,5.0
2FWCdk15Pg8P-b-McNVhaw,3.76,21,4,4.0,57,3.99407643841172,4.0
hxwTJnzvqF-ixJUBxh0CPQ,3.76,21,4,3.5,129,2.00000205390054,2.0
mZxbPxfg3lVJttwxpFJERw,4.0,4,1,3.0,296,2.9228423264362138,5.0
UBv3yzJwm9YGu10qwPxrcw,4.0,4,1,2.0,68,1.0000653465409644,1.0
PJrNpW33UqVOKup_YL4tyg,4.0,4,1,4.0,224,4.981049047523104,5.0
_ubEhonHd5garBz2RpuTaQ,4.0,4,1,3.5,229,3.5536450040137395,5.0
JNx6AKMYpGljixz7iqKP3Q,4.33,6,0,5.0,4,2.373504454003802,5.0
_KKp1aPeqPIDcRs7Z5NjoQ,4.33,6,0,4.5,21,4.999461679197929,5.0
6Q30Lex04WUO9x9tmvvZyA,4.33,6,0,4.0,1064,2.924330214395285,5.0
JM9Mj1iy7v_cDSRPvbuEkw,4.33,6,0,2.0,26,1.0000005480306522,1.0
qgkeyI54hl9E9yRir4a54w,4.0,9,0,4.0,331,3.5310488975955434,4.0
5k_WvvV0Y-galqwsY1KEeA,4.0,9,0,4.0,84,1.9999251162663008,2.0
BP6dfpNUrq6ZvL--NUDgGQ,4.0,9,0,4.5,50,3.762620786460012,5.0
SOuEW24LaGzs9_qjckRYHQ,4.4,10,7,2.5,1005,2.9992548992021404,3.0
B1cTlPs_cdI5IBBaWqZOjg,3.95,116,24,3.5,388,2.998286538329607,4.0
Y3r_tLC8L3LoecbVDxTewg,3.95,116,24,4.0,376,3.839625703607611,5.0
Vij3RVKDlgiYuq0oJq_z4Q,3.95,116,24,4.0,457,3.0051376041495668,3.0
Om4_GxW_0poEde7B6qaBnw,3.95,116,24,3.0,1105,3.0000616886698075,3.0
96nYOXIY33_kScuuq4Dyzg,3.95,116,24,4.0,1628,2.001098882891924,2.0
ccZf4wAVWSZEEYkbMCTK7A,3.95,116,24,4.0,374,3.0048702014465793,3.0
gIW9hYhDzftPyQeaZuehlw,3.95,116,24,4.5,1924,3.0000012138910326,3.0
qbyK-RwxCPO2dktaZO2c1w,3.95,116,24,4.0,953,3.1701046530055312,5.0
fyh3AX0qa3CaIygDQOe54w,3.95,116,24,3.5,241,3.364813915299377,4.0
_t904Y4_caG6kWciICkRyA,3.95,116,24,4.0,1132,2.999924829834708,3.0
w0NQw16VM3qubOt72xdvDw,3.95,116,24,4.0,168,3.029597740095314,3.0
Ti4P6KOKsVWt7kmt8sBFEg,3.95,116,24,4.0,339,3.0351895236727877,4.0
bMAknPDLVN8XeAMdmoLrlg,3.95,116,24,4.0,206,3.999664374900862,4.0
iDfiA4vrXl7-zLYbipr6Fw,3.95,116,24,4.0,503,3.3803757339996827,4.0
5FodHv4XnrINIRqBwQP94w,3.95,116,24,4.5,367,2.9999992864877534,3.0
ZEReVMPA52LsSXDGZPUOFQ,3.95,116,24,4.0,929,3.91608928570909,4.0
1tXr2Km9-ePEZMZZnfOAhg,3.95,116,24,4.0,648,3.341806921608276,4.0
nsGKWNDbkW4kPbdjPchgxA,3.95,116,24,4.0,333,3.3091546597060884,4.0
NfqsfPn3ABIbmsQM5Z2JYg,3.95,116,24,3.5,219,2.0924147165510334,2.0
RAy9wGZLTv7i3iXcxSIZyQ,3.95,116,24,3.5,486,3.196180491609255,5.0
K0sNG3238nHSwJI25Do-0Q,3.95,116,24,2.0,149,2.0111982448558794,2.0
TnfpsBoKd-mPWdgLJAq9lQ,3.95,116,24,4.5,88,3.465864756677352,4.0
_AVuIxFl526pBV8vWfsfAQ,3.95,116,24,3.5,326,3.280500909385064,4.0
ZwtoeS19Zlk6E1hcnC60cg,3.95,116,24,3.5,263,3.875259581807336,4.0
huY7Mi1LPernCVb1KshGgA,3.95,116,24,4.0,3065,3.701603044443595,4.0
5K1ySd6W-m2OrM8kFeu1mw,3.95,116,24,3.0,174,3.0533354998664897,4.0
syr5JqoQOA0OxEw6bQSimg,3.95,116,24,4.5,512,3.2940322907027446,5.0
Vw_VlwQdrLrR2WS7Siacpg,3.95,116,24,4.5,1152,3.7493452080416687,4.0
341f4UIWAYtzMOXlKo7SgQ,3.95,116,24,3.5,474,3.9686542144761594,4.0
F80o36o7vOux_UWhSisnBw,3.95,116,24,4.0,259,3.000001190399868,3.0
euYW5k8uvg5UCSNkSe_sXQ,3.95,116,24,4.5,632,3.220223434040448,4.0
pZTvVPHPJew_pRNUxp1YFA,3.95,116,24,4.0,3012,3.3559957164949243,4.0
7J4wIN6qqQOEuJuCLCFe4Q,3.95,116,24,4.5,1770,3.125463328071542,5.0
SqeYcix1Lx-1Ac-HytviXQ,3.95,116,24,4.0,331,3.333776913375766,3.0
moVKi4EWTqpWMgfGH5wLiQ,3.95,116,24,4.0,114,2.9997422681955612,3.0
T1uPI292_-jdkkO9RxJpmQ,3.95,116,24,4.5,1586,3.478285463356415,4.0
_j2N6NHrLte7eXTWahqI1g,3.95,116,24,3.5,122,2.912906522886984,3.0
i483mTS7D5WQnqKBp_B6XA,3.95,116,24,4.0,177,3.2193103687604294,4.0
0FvosoIyG1ZRvNtnUQJnSQ,3.95,116,24,4.0,235,3.0001095402974003,3.0
3tWBppkb0Bo2RFeKCSS25Q,3.95,116,24,4.0,261,3.5161363145712796,4.0
BilFuo3xtrHeyTxC-bMeLw,3.95,116,24,3.0,52,3.079421045875624,4.0
XyoCdpFIJX1th864HipFWg,3.95,116,24,4.0,401,2.695725025342045,4.0
XC55ul12JlJ9f6tngMU4bw,3.95,116,24,4.0,310,2.986435985693463,3.0
l7Pix1ooHnTeEEPQoTGEBA,3.95,116,24,4.0,383,2.998225097095656,3.0
HhPh07XUML_E7sdksvySFg,3.95,116,24,4.0,551,2.768757313081791,4.0
IhzdFd9G7G5sXi0X0Wvf7w,3.95,116,24,4.0,146,2.3847917407810404,4.0
0mxWhoWl625fy6miweoqpA,3.95,116,24,4.0,944,3.4227100909262185,4.0
XEr_KXdmuDQRNyGoK7sQXQ,3.95,116,24,4.5,1016,3.607874384605668,5.0
5w0DLuHLqKW7AVbeuszJcg,3.95,116,24,3.5,467,2.9999824617143385,3.0
jaEweiBrriKT0MoBSRc3tg,3.95,116,24,4.0,149,3.456300378137871,4.0
Hpk6qDe2rPghyVQ9S1TZvQ,3.95,116,24,4.0,1255,3.761128557104772,5.0
VRlIw6XY6hudQFcV18f_LA,3.95,116,24,4.0,203,3.925650678458458,4.0
lKabYvXSmPccvSwI-ei3cw,3.95,116,24,3.0,113,3.010401880135528,5.0
Knx_s6-pXr9DHPaVORg8Ag,3.95,116,24,3.0,262,3.0071777866511074,3.0
xeuy4VocwVq1c5FliHbcvw,3.95,116,24,3.0,138,2.996233417203388,3.0
_KBB3_TXomhNLPnh8pLa3A,3.95,116,24,4.0,1339,3.0002996920021543,4.0
kYOHZHX35Mxe7JAIeq3uzQ,3.95,116,24,3.5,432,3.095329413256526,4.0
Le5BcJG_JJof0TxU8ZGdww,3.45,38,24,3.0,18,1.0000000000000122,1.0
8QLjYOtdrhkh9Vyhp0fI6g,3.45,38,24,3.0,3,3.791686264206816,5.0
KBOdEDTiHZ46QrOytIyV0w,3.45,38,24,3.0,105,3.0917037829152867,4.0
75NWRwHSeeo14zL8ESBfyA,3.45,38,24,4.0,351,3.2884553381244084,5.0
Hnw8c22iTGg15RVz6Cb27w,3.45,38,24,3.5,268,3.7013582384296457,4.0
weIeGZUmtCVq34tCFFOBVw,3.45,38,24,4.0,55,2.2437968626049027,4.0
7Iya8zfyP6CVIZ1ivp4PNQ,3.45,38,24,4.0,137,3.0271325164681993,5.0
SNTldiEKy4xV4Bd7fDgbBA,3.45,38,24,3.0,258,2.751157542175143,3.0
TA2NflKvX9_TTv-ltf5rXQ,3.45,38,24,3.5,260,3.011758399571932,5.0
aJjIGahccHxSIbNAGCE5-w,3.45,38,24,4.0,575,3.753999166278895,5.0
f4RoYoS1WqXa3jy6B5uc7g,3.45,38,24,4.0,805,1.2906119839328885,2.0
GAMy96pzl9WF5r_zfEGEnQ,3.45,38,24,3.0,161,1.0,1.0
sgNyzng9XoqShbV9TMN_rA,3.45,38,24,3.0,46,3.119579253010955,4.0
MmVaY4qEz8ya-H-d_-_JVw,3.45,38,24,3.5,350,3.343082740950007,5.0
xUJA29Sb-bq3otf0M4ss2Q,3.45,38,24,3.0,9,3.2236742675748915,4.0
m4v35PNfuRPkZQNVfBWaVw,3.45,38,24,3.5,22,3.256274913425291,5.0
gdsrItohw8VAYoeCCCM85A,3.45,38,24,3.5,699,1.2130090246879883,1.0
1FkMEiP2TyszcVxsUJSJKA,3.45,38,24,3.5,283,2.3735499636026685,5.0
FVTr324lJUWyaosE9ljLeA,3.45,38,24,4.5,5,3.2407759998900714,5.0
RoMnsdrnFcjh26FYJoMFCw,3.45,38,24,4.0,447,2.38941055822384,5.0
ZAfi2wtPRBpMYAGRjnmk8A,3.45,38,24,3.0,131,1.0000000000008609,1.0
6SetYb6auHDmjysUQnHu_A,3.45,38,24,4.0,553,3.6962992244587634,5.0
iTzKl_rgk0oVLKIqmFDoTQ,3.45,38,24,3.5,21,3.924246266143074,4.0
33PpLECo3J-duCNdFZRy2A,3.45,38,24,4.0,252,1.9999869012880225,2.0
oS8PwmLnp6-ZjFUF7uRcOg,3.45,38,24,3.5,151,3.004125172002849,4.0
K1lBXzo-aRgbp-9zXRyN0w,3.45,38,24,3.0,13,3.4701069208838735,4.0
EvqtDAbtmSH1YKHJHoyYxQ,3.45,38,24,3.5,13,1.9985522333251549,2.0
1RX0Z6qo37Da8s4vqW4lbA,3.45,38,24,4.0,170,1.0019956548154292,1.0
iKRFuN2xIFq5ejWLjJUhdg,2.0,2,0,3.5,24,2.000000735869424,2.0
tunC5om0DBxIyuPNCMpxFw,2.0,2,0,3.0,56,2.08609927005419,2.0
ZFQa9kyRcrOg6260d3icjg,3.4,5,0,3.5,41,1.1730021030122246,1.0
ofq3jFRGjcbys5saFYxPMw,3.4,5,0,4.0,118,3.1745241484058484,5.0
kxFIiKn_dEZgwyWveV8AuQ,3.4,5,0,4.5,539,2.064630340141614,2.0
HFpP_SdnmdyqHZztznZN_w,3.4,5,0,4.5,131,2.917258413694044,4.0
cSHfYeSiA0YdsmKMm1ue8w,1.0,1,0,3.5,186,1.0000000276835954,1.0
_K5U5Z76m9jc-SwXuSb-Ow,2.0,1,0,4.0,163,3.2361735052981655,2.0
qNx9X8HVrBA-TkQfHbv7Cg,2.33,3,0,5.0,3,4.9999998894432,5.0
cWS3AtCI_DmpDDzdnvh6Tw,4.37,52,80,4.0,13,2.6881459786386768,4.0
aBxoD8VeqCVZFTkjV-Vg1A,4.37,52,80,3.0,79,2.58197994907065,5.0
NnmP7e7nApkNMRZsFZ2-DA,4.37,52,80,4.0,204,3.095274977221644,4.0
7AKB9q13TVqIImruxXY7lQ,4.37,52,80,4.0,91,3.6816274713924106,4.0
qdUFokxl_AFeABk7F6G5hA,4.37,52,80,4.0,5,4.6514047766124955,5.0
9JEmP87NO7ECToVLuvjJNQ,4.37,52,80,3.5,32,3.5643901613138644,5.0
fTmNWeqUt-2kDF-rMIJvbA,4.37,52,80,3.5,240,3.4912650730692065,4.0
GL0zQOYb1fe243_XwqfbrA,4.37,52,80,3.0,197,3.8369358600892136,4.0
0M2SlDPKK79KQ5ob7eYqaQ,4.37,52,80,3.5,116,3.7624370158892524,4.0
iL6mJqF_qSleJFHAlXfiDQ,4.37,52,80,3.5,55,2.9026337055413314,3.0
